Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
23.9,4.612156346,0.091256529,44993.56886,1.514748197,66.77900616
24,4.673135429,0.091706815,45052.44606,1.518233388,67.01652159
24.1,4.607812147,0.09216891,45055.02531,1.523461159,67.24532183
24.2,4.782628501,0.092615138,45052.58934,1.530867195,67.55692506
24.3,4.331750981,0.093111063,45032.94919,1.536094923,67.75085929
24.4,4.741720986,0.09354417,44984.1089,1.542629689,67.963317
24.5,4.30829235,0.094043411,44862.33437,1.553520843,68.2444128
24.6,4.770610468,0.094477245,44837.61945,1.559184319,68.43943836
24.7,4.779238133,0.094947603,44920.92604,1.561362561,68.64644824
24.8,4.595919593,0.095434921,45034.44086,1.563105134,68.88178406
24.9,4.561337908,0.095913374,45199.69827,1.563540779,69.14326971
25,4.74196782,0.096377923,45411.2983,1.564412096,69.49518568
25.1,4.512115823,0.096875927,45571.09655,1.564412072,69.73161174
25.2,4.786640547,0.097338155,45744.17825,1.563976455,69.97021751
25.3,4.736269587,0.097827388,45894.84932,1.56397645,70.19465954
25.4,4.792257828,0.098310997,46171.92353,1.562233865,70.53132177
25.5,4.804206174,0.098800323,46348.19263,1.561362571,70.76121157
25.6,4.774607408,0.099295296,46539.86525,1.562233865,71.10114171
25.7,4.776583758,0.099790318,46569.44633,1.56571905,71.30924145
25.8,5.004573836,0.100270738,46560.04632,1.570946853,71.53368299
25.9,4.833715075,0.100783732,46529.36543,1.577045907,71.77119905
26,5.36084072,0.101246452,46519.46348,1.581402447,71.96077708
26.1,5.121013625,0.101769593,46587.65434,1.585758902,72.27782797
26.2,5.040725502,0.102283272,46694.67804,1.58663019,72.49355268
26.3,5.103357678,0.102788666,46891.60729,1.586630198,72.81605209
26.4,5.108654977,0.103300969,47041.28583,1.586194551,73.03722461
26.5,5.140541764,0.103813846,47260.4692,1.584016315,73.28127822
26.6,5.184061229,0.104328369,47678.11443,1.577917248,73.64953651
26.7,5.33393988,0.104837406,47899.19386,1.575303378,73.87288972
26.8,5.306829112,0.105362415,48199.16282,1.570946895,74.13328493
26.9,5.072815273,0.105905769,48544.47419,1.566154741,74.43399298
27,5.210228645,0.106423697,48769.08382,1.564412165,74.68022488
27.1,5.058476462,0.10696612,49050.51373,1.563540853,75.05066275
27.2,5.044658951,0.107500764,49158.11083,1.565283445,75.2936254
27.3,5.256855146,0.108020993,49193.94936,1.568768653,75.51480002
27.4,5.197335395,0.10856446,49173.30767,1.576174665,75.83620818
27.5,5.15526484,0.109109284,49185.38347,1.580095493,76.04866564
27.6,5.421470491,0.109633457,49180.45517,1.584452005,76.25567532
27.7,5.31541714,0.110188485,49245.198,1.588808474,76.58035324
27.8,5.377212076,0.110733617,49357.43348,1.589679778,76.81460018
27.9,5.597715043,0.11126943,49529.32393,1.589244156,77.09025089
28,6.089933133,0.111787295,49713.4076,1.587501619,77.3179622
28.1,6.738366497,0.112295928,50072.46,1.582709563,77.70147755
28.2,6.589102429,0.112867558,50310.54722,1.579660011,77.9531557
28.3,6.617657862,0.113428628,50628.98942,1.574432238,78.21900023
28.4,6.809075998,0.113980142,51314.79067,1.561362817,78.65807761
28.5,6.658979647,0.114560314,51767.39677,1.553085487,78.95006996
28.6,6.956756494,0.115109416,52320.61829,1.542629966,79.2736587
28.7,6.880612408,0.115689626,53235.25947,1.524768386,79.7356166
28.8,6.6341263,0.116285676,53898.91274,1.513005861,80.09842613
28.9,6.645229392,0.116865165,54556.48062,1.502114661,80.49392331
29,6.911428889,0.117428251,55183.90562,1.491659135,80.84366056
29.1,6.969063402,0.118009927,56243.29671,1.473797569,81.36554264
29.2,6.971855778,0.118598685,57065.7154,1.460292479,81.76648659
29.3,6.832556945,0.119207142,58240.35803,1.441559597,82.35700775
29.4,6.914288094,0.119789903,58820.41312,1.43371794,82.72744517
29.5,6.779974865,0.120398005,59434.35117,1.425440613,83.10442019
29.6,7.037031274,0.120979476,60095.44323,1.418905918,83.63719699
29.7,6.804666838,0.121600937,60412.50769,1.417598951,84.00545548
29.8,6.834877184,0.122205645,60715.34267,1.416727659,84.39223517
29.9,6.634918214,0.122830812,61080.29458,1.415420695,84.8258652
30,6.908590396,0.123429354,61252.52287,1.417163316,85.1788711
30.1,6.950432368,0.124042341,61251.49436,1.425004987,85.68549981
30.2,7.107773738,0.124649666,61178.16306,1.431975373,86.02325172
30.3,7.029961165,0.125271633,61061.671,1.439817032,86.3304978
30.4,7.451538723,0.125865048,60934.12426,1.451143927,86.79463518
30.5,7.29395448,0.126505388,60879.93585,1.457678634,87.09752265
30.6,7.31335877,0.127135507,60890.52367,1.462470766,87.38624565
30.7,7.400899191,0.127763582,60943.66602,1.469441146,87.85583095
30.8,7.380417626,0.128403023,61002.50825,1.471619385,88.05630229
30.9,7.173806229,0.129059789,61148.61855,1.477718439,88.60977961
31,7.546355636,0.129675937,61279.56293,1.479896719,88.9181153
31.1,7.475185541,0.130328822,61504.70765,1.48033236,89.25695729
31.2,7.370777547,0.130987497,61795.1674,1.482074943,89.76685282
31.3,7.282987724,0.131648181,62045.47678,1.481639286,90.10896332
31.4,7.584074707,0.132282722,62346.20902,1.480332374,90.47613291
31.5,7.266945933,0.132967295,62683.37871,1.480332342,90.97731261
31.6,7.521499534,0.133611968,62854.48597,1.481203666,91.29327471
31.7,7.313222123,0.13429492,63022.89126,1.485124478,91.78900752
31.8,7.356717303,0.134962279,63098.96666,1.486431428,91.97967305
31.9,7.365312709,0.1356356,63509.37074,1.48643143,92.58109069
32,7.541756346,0.136299556,63760.33353,1.485995801,92.91666353
32.1,7.574447785,0.136977767,63921.54645,1.487738397,93.25877447
32.2,7.74341195,0.137648989,64126.96359,1.491223601,93.7730294
32.3,7.683037652,0.138341001,64212.84008,1.494708781,94.10097609
32.4,7.521288794,0.139044174,64405.22344,1.498629598,94.60651294
32.5,7.92540577,0.139707976,64593.21218,1.499500938,94.92465628
32.6,7.672253031,0.140424894,64779.61947,1.500807856,95.26022752
32.7,7.891070514,0.141109661,65220.54891,1.499500936,95.79409531
32.8,8.01682279,0.141804909,65322.68789,1.500372246,95.99020909
32.9,8.238131984,0.142496408,65485.48206,1.505600048,96.54586776
33,8.518436987,0.143186866,65572.19902,1.509085264,96.89778382
33.1,8.068349978,0.143936174,65836.28536,1.51082781,97.40441083
33.2,8.324556728,0.144635689,66057.50367,1.510827838,97.7345365
33.3,8.197702098,0.145367761,66302.19101,1.510827825,98.10715365
33.4,8.22872445,0.146091517,66708.70304,1.509520885,98.6323026
33.5,8.499886307,0.146800711,66962.34978,1.509085266,98.98748931
33.6,8.433688175,0.147539018,67181.92152,1.509520908,99.35792584
33.7,8.477172817,0.148272709,67419.94691,1.511263507,99.86346559
33.8,8.643635186,0.149000771,67538.13554,1.511699173,100.0889963
33.9,8.501820256,0.149755842,68008.88897,1.509956566,100.7241888
34,8.63172033,0.150494064,68331.41293,1.508213988,101.1022526
34.1,8.570504864,0.151250502,68635.9266,1.506907038,101.4792283
34.2,8.676306649,0.151998021,69162.90358,1.503857513,102.0664804
34.3,8.475492978,0.152772583,69433.82445,1.503421844,102.4401868
34.4,8.57880074,0.153527956,69593.43163,1.505164449,102.7997288
34.5,8.612309403,0.154292379,69784.88474,1.508649639,103.3412227
34.6,8.696504463,0.155056803,69895.73608,1.511263538,103.6898696
34.7,8.469929379,0.155848671,70031.18596,1.513441755,104.0406953
34.8,8.837471891,0.156599394,70117.10106,1.517362629,104.4198508
34.9,8.561039515,0.157402693,70169.74782,1.524768619,104.9853122
35,8.735803961,0.158175863,70158.87636,1.529996417,105.3176168
35.1,8.749366487,0.158965126,70103.85897,1.536095494,105.6401164
35.2,8.919144089,0.159746471,69934.71147,1.546986724,106.1118802
35.3,8.626090513,0.160566799,69858.44837,1.553521404,106.4376467
35.4,8.864834399,0.161350997,69869.47662,1.55831357,106.7721299
35.5,8.974782818,0.162148803,69933.98571,1.561798762,107.090272
35.6,8.860378255,0.162967657,70014.66164,1.567462185,107.5707504
35.7,9.020181452,0.163769843,70119.23294,1.57007608,107.8888924
35.8,9.339523462,0.164563914,70316.86952,1.57138307,108.2538842
35.9,9.353911837,0.165385114,70556.93972,1.572254366,108.6548287
36,9.187986752,0.166224064,70688.90109,1.574432596,108.9838637
36.1,9.386841292,0.167039575,71048.98061,1.57443261,109.5079252
36.2,9.188508432,0.167889318,71377.97071,1.57269,109.884899
36.3,9.1895992,0.168728209,71676.22981,1.571383055,110.2400835
36.4,9.208138932,0.16956995,72215.59631,1.567897877,110.8153516
36.5,9.360458464,0.170405782,72771.23505,1.561798812,111.2315501
36.6,9.334957325,0.171259269,73373.68754,1.554828449,111.6586429
36.7,9.46816402,0.172104997,74003.97798,1.547422435,112.0955423
36.8,9.485039189,0.172963813,74547.80279,1.542194666,112.5651267
36.9,9.727927903,0.173809748,75034.83042,1.538273852,113.0445181
37,9.737323304,0.174677666,75511.33961,1.533917381,113.4857749
37.1,9.574714548,0.175562947,76201.57431,1.527818281,114.1514724
37.2,9.948057928,0.176412048,76639.98199,1.524333143,114.5949102
37.3,9.638372356,0.177317179,77124.76271,1.51997662,115.0492395
37.4,9.83887993,0.178188193,77542.48172,1.516927114,115.495945
37.5,9.441113876,0.179108887,77764.45584,1.519540953,116.0919117
37.6,9.924137802,0.179967449,77917.58944,1.521283606,116.4786951
37.7,9.843787356,0.180873028,77997.16858,1.524768776,116.8731019
37.8,9.747648433,0.181784328,78268.31495,1.525204427,117.312179
